"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "540656760797683712" "RT @google: 5 Google Maps tips for a better commute → http://t.co/P5ZYWUznWE http://t.co/FT8Hz2WiQ2" "someshpan" TRUE FALSE 1417737591
"2" "540656742775136257" "RT @google: What’s #madewithcode? The lights at this year’s National Christmas Tree Lighting ceremony → http://t.co/RTWR6J70r7 http://t.co/…" "BrettStark" TRUE FALSE 1417737587
"3" "540656727679832064" "RT @google: 5 Google Maps tips for a better commute → http://t.co/P5ZYWUznWE http://t.co/FT8Hz2WiQ2" "jornalistavitor" TRUE FALSE 1417737583
"4" "540656714245505024" "RT @google: Introducing “No CAPTCHA reCAPTCHA,” a simple solution to a simple question: Are you a robot? http://t.co/DvTF1cul87 http://t.co…" "pedro_valiente" TRUE FALSE 1417737580
"5" "540656706523779072" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "jornalistavitor" TRUE FALSE 1417737578
"6" "540656703126388736" "@TheNationalTree @google If only Python worked like that" "Baspower_" FALSE FALSE 1417737577
"7" "540656683572527105" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "jornalistavitor" TRUE FALSE 1417737572
"8" "540656668372398080" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "Sasha_Koloskov" TRUE FALSE 1417737569
"9" "540656660683829249" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "flizskibish" TRUE FALSE 1417737567
"10" "540656420794793985" "@OYR2007 @google @byandreachang Silicon South Bay! ... There goes the neighborhood ;)" "belkin" FALSE FALSE 1417737510
"11" "540656404382883840" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "iamvladlad" TRUE FALSE 1417737506
"12" "540656367456243712" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "zetonhobatata" TRUE FALSE 1417737497
"13" "540656350263406592" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "semwisdom" TRUE FALSE 1417737493
"14" "540656322694643712" "Oh my gosh, @Google #Nexus4. NO. I DON'T WANT TO UPDATE TO ANDROID 5. STOP ASKING ME. YES, I KNOW IT WAS DOWNLOADED. #CantWaitForAnIphone6" "dgreichert" FALSE FALSE 1417737486
"15" "540656159095812098" "@google since most computers have a mic, it would be nice if we could initiate the Google app by just saying \"Ok Google,\"" "PeteyPablo623" FALSE FALSE 1417737447
"16" "540656086034829312" "@TheNationalTree @google Awesome!" "DarleneRivet" FALSE FALSE 1417737430
"17" "540656056750600192" "RT @CommonSense: Starting next year, @Google will release kid-friendly &amp; kid-safe versions of their popular products: http://t.co/PWbGSchjB…" "SarahGretter" TRUE FALSE 1417737423
"18" "540655978404773889" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "darkbigta" TRUE FALSE 1417737404
"19" "540655926382837760" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "Karin_Nishijima" TRUE FALSE 1417737392
"20" "540655917419606016" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "Rhxo0" TRUE FALSE 1417737390
"21" "540655844510023680" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "htchelpdesk" TRUE FALSE 1417737372
"22" "540655738646183937" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "GREGGWEEDON" TRUE FALSE 1417737347
"23" "540655689715044352" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "studioego" TRUE FALSE 1417737335
"24" "540655667397152768" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "KenKChow" TRUE FALSE 1417737330
"25" "540655667237761024" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "NancyHo" TRUE FALSE 1417737330
"26" "540655667216781312" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "DrEdwardKo" TRUE FALSE 1417737330
"27" "540655667204210688" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "PatrickWeeks" TRUE FALSE 1417737330
"28" "540655667204198400" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "KeensDesign" TRUE FALSE 1417737330
"29" "540655603178160128" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "google" TRUE FALSE 1417737315
"30" "540655600859095040" "The beautiful view from @google SF office  look forward to rocking yall holiday party t... http://t.co/MdzyE5wxqC http://t.co/fSVwn0VyAX" "DjIsaacJordan" FALSE FALSE 1417737314
"31" "540655556520718336" "AppGyver Releases Supersonic, Bridging Native-Grade UI and Data to HTML5 ... - App Developer… http://t.co/2zJkqweVl9  via @google #html5" "MikeHTML" FALSE FALSE 1417737304
"32" "540655397275963392" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "sutterella" TRUE FALSE 1417737266
"33" "540655342267273216" "My @google @madewithcode tree light pattern is complete! Make yours with the awesome program here: https://t.co/NpGuYdxk4f" "sagrasmo" FALSE FALSE 1417737253
"34" "540655325117165568" "RT @TheNationalTree: Wow! Thanks to all of the girls out there who made my tree friends sparkle! @Google #MadeWithCode #NCTL2014 http://t.c…" "kirstinestewart" TRUE FALSE 1417737249
"35" "540655316363640833" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "cathsedilliere" TRUE FALSE 1417737246
"36" "540655313004003328" "RT @google: 5 Google Maps tips for a better commute → http://t.co/P5ZYWUznWE http://t.co/FT8Hz2WiQ2" "mariocorona19" TRUE FALSE 1417737246
"37" "540655282406174720" "RT @google: 5 Google Maps tips for a better commute → http://t.co/P5ZYWUznWE http://t.co/FT8Hz2WiQ2" "timmapuramreddy" TRUE FALSE 1417737238
"38" "540654648479457280" "RT @CommonSense: Starting next year, @Google will release kid-friendly &amp; kid-safe versions of their popular products: http://t.co/PWbGSchjB…" "lukevan12" TRUE FALSE 1417737087
"39" "540654579822895105" "Love the minimalistic treatment on @google material design gets the print treatment http://t.co/aJQcgedjzr" "hchoi37" FALSE FALSE 1417737071
"40" "540654443038248960" "@gostatego3 @google should buy them and connect it with the self driving cars plus @googlemaps they could takeover transportation biz" "dboivin5" FALSE FALSE 1417737038
"41" "540654301308153856" "RT @CommieCrusherJM: @GE, @Walmart, @ATT, @Google All Donate to Communist Front-Group Center for American Progress http://t.co/ZqYjSg7TOM #…" "truckerbooman" TRUE FALSE 1417737004
"42" "540654268764520448" "RT @google: What’s #madewithcode? The lights at this year’s National Christmas Tree Lighting ceremony → http://t.co/RTWR6J70r7 http://t.co/…" "COMOLOVEOYO" TRUE FALSE 1417736997
"43" "540653822671331328" "@google that wasnt my answer - at all :)" "ravnmads" FALSE FALSE 1417736890
"44" "540653801896558593" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "Azhiie_vHt" TRUE FALSE 1417736885
"45" "540653531569864706" "Why @Mozilla is scared of @Google http://t.co/Obx39Egunn" "Maxamegalon2000" FALSE FALSE 1417736821
"46" "540653447876718593" "RT @STEMsolutions: At the #NationalChristmasTreeLighting? This year's tree features light patterns created by @google #madewithcode http://…" "setnstem" TRUE FALSE 1417736801
"47" "540653290921279488" "RT @Fistula_Fdtn: We're a featured org at @google's #ggive week! The team is here today to chat with googlers about fistula. @yuwu http://t…" "ZoeMullendore" TRUE FALSE 1417736764
"48" "540653183740030976" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "kranirudha" TRUE FALSE 1417736738
"49" "540653085228793856" "officially abandoning @google #chrome. Can’s keep up with #MAC5k" "Bzykoo" FALSE FALSE 1417736715
"50" "540652793456250880" "Real Estate News: @Google buys 12 acres in Playa Vista, vastly expands presence in L.A. http://t.co/uYOg1okRkH" "Will_Consuegra" FALSE FALSE 1417736645
"51" "540652748640120832" "RT @CommonSense: Starting next year, @Google will release kid-friendly &amp; kid-safe versions of their popular products: http://t.co/PWbGSchjB…" "SWalker012" TRUE FALSE 1417736634
"52" "540652628871741440" "RT @sengineland: What has changed with the new @Google #local page quality guidelines? Find out here: http://t.co/em3HjWMfTg" "sauld" TRUE FALSE 1417736606
"53" "540652562949492736" "Tell @googlepubpolicy @google that it's time for them to act like they really support #NetNeutrality. http://t.co/ux1TU6iKr2 #CallOnGoogle" "murphylives" FALSE FALSE 1417736590
"54" "540652453583388672" "Nailed this years ago @GLG. But why'd @GOOGLE hold back???? Any ideas @matt_mcgowan? http://t.co/Dcy0s0o79t… #wearables #ar" "1TracyWood" FALSE FALSE 1417736564
"55" "540652449892036608" "Making the unconscious conscious: http://t.co/CrNptQgf9q  #UnconsciousBias via @Google" "ybisk" FALSE FALSE 1417736563
"56" "540652257986228224" "@DLoLobo RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/4QhYgV8PgN http://t.co/CY8X2ecXzB" "VEEisCool3" FALSE FALSE 1417736517
"57" "540651797304451073" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "POSmateAU" TRUE FALSE 1417736407
"58" "540651797254139904" "RT @google: Still stumped by our #ImitationGame puzzle? Get the solution here → https://t.co/8r35HQNkCr http://t.co/7vkninDQVi" "ridyllic" TRUE FALSE 1417736407
"59" "540651654102540290" "@RegexCrossword @Yahoo and @google please! Fun puzzles, thanks!" "jgurtz" FALSE FALSE 1417736373
"60" "540651629024776192" "“we want to do 4K and 8K over time,” @google tells Digital Trends. High-def-a-palooza! Nice scoop, @ryanwaniata! | http://t.co/MbCJGGATUU" "SmashDawg" FALSE FALSE 1417736367
"61" "540651577603002368" "Finally got my @google #chromecast and I'm more than impressed plus 3 months #NOWtv  sorted!" "JordanHaleB" FALSE FALSE 1417736355
